6169235|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|1|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|LOCALIDAD EL PUENTE DE OMITLAN|1|||0|12|39|35|188|800||||Fijo|17.13617652|-99.54151516|01/12/2014
6170081|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|MIGUEL HIDALGO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN CRISTOVAL|1|||40734|12|3|40|325|800||||Fijo|18.16916667|-100.4863889|01/07/2010
6170082|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NICOLAS BRAVO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||31|NINGUNO|1|||40734|12|3|40|325|800||||Fijo|18.16916667|-100.4863889|01/07/2010
6170083|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|VICENTE GUERRERO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN CRISTOBAL|1|||40734|12|3|40|325|800||||Fijo|18.16916667|-100.4863889|01/07/2010
6170085|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN CRISTOVAL|1|||40734|12|3|40|325|800||||Fijo|18.16916667|-100.4863889|01/07/2010
6170086|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|VICENTE GUERRERO|7|CALLA|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN CRISTOVAL|1|||40734|12|3|40|325|800||||Fijo|18.16916667|-100.4863889|01/07/2010
6170164|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|ISAVEL LA CATÇ?LICA|0|SN|||0||24|SAN CRISTAVAL|1|||40734|12|3|40|325|800||||Fijo|18.16916667|-100.4863889|01/07/2010
6170170|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NICOLAS BRAVO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN CRISTOBAL|1|||40734|12|3|40|325|800||||Fijo|18.16916667|-100.4863889|01/07/2010
6170201|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|VICENTE GUERRERO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN CRISTOBAL|1|||40734|12|3|40|325|800||||Fijo|18.16916667|-100.4863889|01/07/2010
6170204|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NICOLAS BRAVO|7|VICENTE GUERRERO|0|SN|||0||24|SAN CRISTOBAL|1|||40734|12|3|40|325|800||||Fijo|18.16916667|-100.4863889|01/07/2010
6170206|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|MIGUEL HIDALGO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN CRISTOVAL|1|||40734|12|3|40|325|800||||Fijo|18.16916667|-100.4863889|01/07/2010
6170237|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|1|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|LOCALIDAD PAPAGAYO|1|||39950|12|39|7|188|3||||Fijo|17.15758007|-99.58946401|01/07/2010
6169084|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39981|12|53|53|401|800|7445463296|||Fijo|16.69139514|-99.59229812|01/12/2014
6170239|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39981|12|53|53|401|800|7441544844|||Fijo|16.69139514|-99.59229812|01/07/2010
6170369|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39981|12|53|53|401|800|7441622758|||Fijo|16.69139514|-99.59229812|01/07/2010
6170370|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39987|12|53|53|401|800|7441133101|||Fijo|16.69139514|-99.59229812|01/07/2010
6170371|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39930|12|53|53|401|800||||Fijo|16.69139514|-99.59229812|01/12/2014
6170373|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39987|12|53|53|401|800|7444212560|||Fijo|16.69139514|-99.59229812|01/07/2010
6170374|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39930|12|53|53|401|800|7445304152|||Fijo|16.69139514|-99.59229812|01/07/2010
6169064|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39930|12|53|53|401|800||||Fijo|16.69139514|-99.59229812|01/12/2014
6169065|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39930|12|53|53|401|800|7445165380|||Fijo|16.69139514|-99.59229812|01/12/2014
6169066|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39930|12|53|53|401|800|7445462978|||Fijo|16.69139514|-99.59229812|01/12/2014
6169067|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39930|12|53|53|401|800|7444298100|||Fijo|16.69139514|-99.59229812|01/12/2014
6169068|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39930|12|53|53|401|800|7444198887|||Fijo|16.69139514|-99.59229812|01/12/2014
6169069|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39930|12|53|53|401|800||||Fijo|16.69139514|-99.59229812|01/12/2014
6169070|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|NINGUNO|1|||39930|12|53|53|401|800||||Fijo|16.69139514|-99.59229812|01/12/2014
6169071|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39930|12|53|53|401|800|7445078383|||Fijo|16.69139514|-99.59229812|01/12/2014
6169072|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39960|12|53|53|401|800||||Fijo|16.69139514|-99.59229812|01/12/2014
6169073|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39930|12|53|53|401|800|7441208598|||Fijo|16.69139514|-99.59229812|01/12/2014
6169074|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39960|12|53|53|401|800|7444285773|||Fijo|16.69139514|-99.59229812|01/12/2014
6169075|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39960|12|53|53|401|800|7444957437|||Fijo|16.69139514|-99.59229812|01/12/2014
6169076|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39960|12|53|53|401|800||||Fijo|16.69139514|-99.59229812|01/12/2014
6169077|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|SAN JOSE GUATEMALA|1|||39960|12|53|53|401|800||||Fijo|16.69139514|-99.59229812|01/12/2014
6169187|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|UNIDAD DEPORTIVA|7|NINGUNO|7|NINGUNO|0|SN|||0||24|OJO DE AGUA (LAS SALINAS)|1|||41870|12|18|20|007A|128||||Fijo|16.565347|-98.846903|01/12/2014
6169188|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|GILDARDO GONZÇLEZ|7|FRANCISCO CLEMENTE|7|NINGUNO|4|POZAHUALCO|0|SN|||0||24|OJO DE AGUA (LAS SALINAS)|1|||41870|12|18|20|007A|86|17414145122|||Fijo|16.565423|-98.848686|01/03/2011
6169462|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|POBLADO DE LA CEIBA|1|||40500|12|7|12|165|800||||Fijo|18.3864418|-100.2375378|01/07/2010
6169567|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||24|POBLADO LA CEIBA|1|||40500|12|7|12|165|800||||Fijo|18.3864418|-100.2375378|01/07/2010
6169617|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|7|NINGUNO|1|NINGUNO|1|RIO NEXPA|0|SN|||0||1|POBLADO EL GUINEO|1|||39208|12|12|23|024A|3||||Fijo|16.81588503|-99.15171549|01/07/2010
6169251|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|1|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|LOCALIDAD EL GUINEO|1|||39200|12|12|23|024A|10||||Fijo|16.81477884|-99.15185728|01/12/2014
6169421|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|7|NINGUNO|7|NINGUNO|1|NINGUNO|0|SN|||0||1|POBLADO EL GUINEO|1|||39208|12|12|23|024A|10|7451044706|||Fijo|16.8148804|-99.15138028|01/07/2010
6169446|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|7|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|POBLADO EL GUINEO|1|||39208|12|12|23|024A|10||||Fijo|16.8149467|-99.15182716|01/07/2010
6169457|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|7|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|POBLADO EL GUINEO|1|||39208|12|12|23|024A|9||||Fijo|16.81532152|-99.15154726|01/07/2010
6169463|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|8|NINGUNO|7|NINGUNO|1|LOCALIDAD EL GUINEO|0|SN|||0||1|POBLADO EL GUINEO|1|||39208|12|12|23|024A|2|7451002274|||Fijo|16.81533436|-99.15181453|01/07/2010
6169474|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|1|NINGUNO|0|SN|||0||1|POBLADO EL GUINEO|1|||39208|12|12|23|024A|5||||Fijo|16.81524074|-99.15176451|01/07/2010
6169478|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|8|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|POBLADO EL GUINEO|1|||39208|12|12|23|024A|8||||Fijo|16.81598372|-99.15136994|01/07/2010
6169481|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|7|NINGUNO|1|NINGUNO|1|RIO NEXPA|0|SN|||0||1|POBLADO EL GUINEO|1|||39208|12|12|23|024A|8||||Fijo|16.81587066|-99.15147647|01/07/2010
6169499|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|7|NINGUNO|8|NINGUNO|1|NINGUNO|0|SN|||0||1|POBLADO EL GUINERO|1|||39208|12|12|23|024A|8|7451134756|||Fijo|16.8157413|-99.15157911|01/07/2010
6169544|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|7|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|POBLADO EL GUINEO|1|||39208|12|12|23|024A|2||||Fijo|16.81568086|-99.15195164|01/07/2010
6169569|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|7|NINGUNO|7|NINGUNO|1|NINGUNO|0|SN|||0||1|POBLADO EL GUINEO.|1|||39208|12|12|23|024A|8||||Fijo|16.81559338|-99.15164188|01/07/2010
6169588|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|7|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|POBLADO EL GUINEO|1|||39910|12|12|23|024A|2||||Fijo|16.81563358|-99.15189771|01/07/2010
6170317|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|7|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|POBLADO EL GUINEO|1|||39208|12|12|23|024A|5||||Fijo|16.81524074|-99.15176451|01/07/2010
6170315|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|7|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|POBLADO EL GUINEO|1|||39208|12|12|23|024A|2||||Fijo|16.81481515|-99.1519386|01/07/2010
6170316|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|7|NINGUNO|7|NINGUNO|1|NINGUNO|0|SN|||0||1|POBLADO EL GUINEO|1|||39208|12|12|23|024A|2|7451125916|||Fijo|16.81515447|-99.15185752|01/07/2010
6169243|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|1|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|EL GUINEO|1|||39209|12|12|23|024A|2||||Fijo|16.81555266|-99.15176237|01/12/2014
6169244|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|1|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|LOCALIDAD EL GUINEO|1|||39209|12|12|23|024A|2||||Fijo|16.81499545|-99.15189552|01/12/2014
6169245|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|LOCALIDAD EL GUINEO|1|||39209|12|12|23|024A|2||||Fijo|16.81555266|-99.15176237|01/12/2014
6169247|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|LOCALIDAD EL GUINEO|1|||39209|12|12|23|024A|2||||Fijo|16.81499545|-99.15189552|01/12/2014
6169248|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|LOCALIDAD EL GUINEO|1|||39230|12|12|23|024A|2||||Fijo|16.81542803|-99.15179215|01/12/2014
6169249|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|1|NINGUNO|1|NINGUNO|1|RIO NEXPA|0|SN|||0||1|LOCALIDAD EL GUINEO|1|||39200|12|12|23|024A|2||||Fijo|16.81514197|-99.15223443|01/12/2014
6169250|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|1|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|LOCALIDAD EL GUINEO|1|||39200|12|12|23|024A|10||||Fijo|16.8148804|-99.15138028|01/12/2014
6170319|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|8|PUENTE CALDERON|8|NINGUNO|7|INDEPENDENCIA|7|NIÇ?OS HÇ?ROES|9|A|||0||4|LA VIRGEN DE TUXPAN|1|||40101|12|35|23|615|63|733000000|||Fijo|18.35827888|-99.48207835|01/12/2014
6170320|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|8|PUENTE CALDERON|8|NINGUNO|7|INDEPENDENCIA|7|NIÇ?OS HÇ?ROES|9||||0||4|4 SAN JOSE|1|||40101|12|35|23|615|63|7330000000|||Fijo|18.35827888|-99.48207835|01/12/2014
6170321|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|PUENTE CALDERON|7|NINGUNO|7|NINGUNO|7|NIÇ?OS HERRUES|0|SN|||0||8|TUXPAN|1|||40101|12|35|23|615|49|9.90E+11|||Fijo|18.3571927|-99.4809976|01/12/2014
6170322|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NIÇ?OS HEROES|7|NINGUNO|7|NINGUNO|7|NIÇ?OS HERROES|0|SN|||0||24|TUXPAN|1|||40101|12|35|23|615|800|9.90E+11|||Fijo|18.34916666|-99.4786111|01/07/2010
6169809|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|VICENTE GUERRERO|7|NINGUNO|7|NINGUNO|0|SN|||0||8|SAN ANDRES|1|||40101|12|35|23|615|800|9.90E+11|||Fijo|18.34916666|-99.4786111|01/12/2014
6169810|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NO RELACCION|7|5 DE FEBRERO|7|NINGUNO|7|INDEPENDENCIA|8|SN|||0||8|4 DE LA VIRGEN DE TUXPAN|1|||40101|12|35|23|615|800|9.90E+11|||Fijo|18.34916666|-99.4786111|01/12/2014
6169812|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NIÇ?O ARTILLERO|7|NINGUNO|7|NINGUNO|1|NINGUNO|0|SN|||0||8|8 SAN ANDRÇ?S|1|||40101|12|35|23|615|63|9.90E+11|||Fijo|18.35796629|-99.48185605|01/12/2014
6169813|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NIÇ?O ARTILLERO|7|NINGUNO|7|NINGUNO|1|LAGUNA|16||||61||8|8 SAN ANDRÇ?S|1|||40101|12|35|23|615|64|733000000|||Fijo|18.35882376|-99.48251834|01/12/2014
6169814|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|INDEPENDENCIA|7|EL PARAIZO|7|PUENTE CALDERON|8|NINGUNO|46||||0||4|4 LA VIRGEN|1|||40101|12|35|23|615|63|7330000000|||Fijo|18.35796629|-99.48185605|01/12/2014
6169815|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NIÇ?O ARTILLERO|7|NIÇ?O ARTILLERO|7|NINGUNO|7|NINGUNO|0|SN|||0||8|8 SAN ANDRÇ?S|1|||40101|12|35|23|615|64|9.90E+11|||Fijo|18.35904528|-99.4827894|01/12/2014
6169432|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||4|LOCALIDAD ALTO VENTURA|1|||39960|12|53|4|416|4||||Fijo|16.71503365|-99.25944273|01/12/2014
6169530|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES|SCPP LAS RAMADITAS  S.C. DE R.L. DE C.V.|114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||4|LOCALIDAD NUEVO TECOMULAPA|1|||39960|12|53|134|399|21||||Fijo|16.71482869|-99.2670569|01/12/2014
6169551|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||4|LOCALIDAD NUEVO TECOMULAPA|1|||39960|12|53|134|399|4|7451163596|||Fijo|16.71462952|-99.26639681|01/12/2014
6169119|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|NINGUNO|7|NINGUNO|7|NINGUNO|7|NINGUNO|0|SN|||0||4|NUEVO TECOMULAPA|1|||39960|12|53|134|399|4||||Fijo|16.71511071|-99.26586243|01/12/2014
6169883|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|LAS VAINILLAS|1||1||1||0|SN|||0||24|POBLADO PICO DEL MONTE|1|||41879|12|30|1|341|7||||Fijo|16.72259589|-99.14053936|01/07/2010
6169234|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|1|NINGUNO|1|RIO AZUL|1|NINGUNO|0|SN|||0||1|LOCALIDAD OMITLAN|1|||0|12|39|4|188|24|7451044695|||Fijo|17.1185788|-99.50560624|01/12/2014
6169763|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|7|CALLE NINGUNO|7|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|NINGUNO|1|||39946|12|39|4|188|9|7451149432|||Fijo|17.11723532|-99.5064799|01/12/2014
6169764|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|NINGUNO|1|NINGUNO|1|NINGUNO|8|NINGUNO|0|SN|||0||1|LOCALIDAD OMITLAN|1|||39946|12|39|4|188|24|7451117769|||Fijo|17.11875571|-99.50534334|01/12/2014
6169765|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|PUEBLO OMITLAN GUERRERO|7|NINGUNO|7|NINGUNO|1|NINGUNO|0|SN|||0||1|LOCALIDAD OMITLAN|1|||39946|12|39|4|188|25|7451125461|||Fijo|17.1172791|-99.50537747|01/12/2014
6169766|PESCA Y CAPTURA DE OTROS PECES  CRUSTÇCEOS  MOLUSCOS Y OTRAS ESPECIES||114119|8|1|1|PUEBLO OMITLAN GUERRERO|7|NINGUNO|1|NINGUNO|1|NINGUNO|0|SN|||0||1|LOCALIDAD OMITLAN|1|||39208|12|39|4|188|3|7451001762|||Fijo|17.1163922|-99.50720755|01/12/2014
